,Unnamed: 0,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
254,254,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,7,2.0,1
255,255,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,4.0,18,1.0,1
256,256,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,3.0,7,2.0,1
257,257,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,7,1.0,1
258,258,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,5.0,7,1.0,0
259,259,2.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,2.0,18,2.0,1
260,260,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,7,1.0,1
261,261,2.0,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,2.0,7,1.0,1
262,262,4.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.0,18,2.0,1
263,263,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7,1.0,1
264,264,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,6.0,18,2.0,1
265,265,1.0,1.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,2.0,7,2.0,1
266,266,1.0,3.0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,5.0,7,2.0,1
267,267,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,4.0,7,1.0,1
268,268,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,7,2.0,1
269,269,4.0,2.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2.0,7,1.0,1
270,270,2.0,1.0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,2.0,7,1.0,1
271,271,3.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2.0,18,1.0,1
272,272,3.0,2.0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,2.0,7,1.0,1
273,273,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,7,1.0,1
274,274,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.0,18,2.0,1
275,275,1.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.0,18,1.0,1
276,276,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1.0,7,2.0,1
277,277,2.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2.0,7,1.0,1
278,278,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,18,2.0,1
279,279,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,18,1.0,1
280,280,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,15,1.0,1
281,281,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,5.0,7,2.0,1
282,282,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,7,2.0,0
283,283,4.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,18,1.0,1
284,284,5.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,18,1.0,1
285,285,2.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,2.0,7,2.0,1
286,286,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3.0,18,1.0,1
287,287,4.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,18,2.0,1
288,288,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2.0,7,2.0,1
289,289,4.0,2.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,3.0,18,1.0,1
290,290,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,18,2.0,1
291,291,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4.0,7,2.0,1
292,292,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,3.0,18,2.0,1
293,293,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,18,1.0,0
294,294,2.0,1.0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2.0,18,1.0,1
295,295,3.0,1.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1.0,7,2.0,1
296,296,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,18,2.0,1
297,297,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,18,2.0,1
298,298,5.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,4.0,7,1.0,1
299,299,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,18,1.0,1
300,300,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2.0,18,1.0,1
301,301,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1.0,18,2.0,1
302,302,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,2.0,7,1.0,1
303,303,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,18,2.0,1
304,304,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,7,1.0,1
305,305,2.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2.0,18,2.0,1
306,306,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2.0,7,2.0,0
307,307,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,7,2.0,1
308,308,2.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1.0,7,2.0,1
309,309,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,7,1.0,1
310,310,3.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.0,15,1.0,1
311,311,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3.0,7,2.0,1
312,312,1.0,3.0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,3.0,7,2.0,1
313,313,2.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,5.0,7,2.0,1
314,314,3.0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4.0,18,1.0,0
315,315,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,18,1.0,1
316,316,4.0,2.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6.0,18,1.0,1
317,317,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,18,1.0,1
318,318,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,3.0,7,1.0,1
319,319,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,18,1.0,1
320,320,3.0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,3.0,18,1.0,1
321,321,2.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2.0,18,1.0,1
322,322,3.0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3.0,7,1.0,1
323,323,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,7,1.0,1
324,324,1.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3.0,18,1.0,1
325,325,2.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,2.0,18,2.0,1
326,326,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,7,1.0,1
327,327,3.0,3.0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,3.0,7,1.0,1
328,328,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3.0,18,2.0,1
329,329,3.0,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,3.0,18,2.0,0
330,330,1.0,2.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0,7,1.0,1
331,331,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,7,1.0,1
332,332,3.0,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,3.0,18,2.0,1
333,333,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,7,2.0,1
334,334,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2.0,7,2.0,1
335,335,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,7,2.0,1
336,336,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,6.0,18,2.0,1
337,337,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3.0,7,2.0,1
338,338,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,7,2.0,1
339,339,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,7,1.0,1
340,340,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,7,2.0,1
341,341,3.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1.0,7,2.0,1
342,342,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,7,2.0,1
343,343,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,7,2.0,1
344,344,2.0,1.0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,2.0,7,1.0,1
345,345,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
346,346,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,7,1.0,1
347,347,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,7,1.0,1
348,348,2.0,1.0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,2.0,7,2.0,1
349,349,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2.0,7,1.0,1
350,350,2.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2.0,18,1.0,1
351,351,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,0
352,352,2.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,15,1.0,1
353,353,3.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,15,2.0,1
354,354,1.0,2.0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,4.0,15,2.0,1
355,355,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,15,2.0,1
356,356,3.0,2.0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,3.0,18,2.0,1
357,357,4.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,15,2.0,1
358,358,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,15,1.0,1
359,359,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,4.0,15,2.0,1
360,360,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,18,2.0,1
361,361,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,15,1.0,1
362,362,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,18,1.0,1
363,363,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,18,2.0,1
364,364,1.0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4.0,15,1.0,1
365,365,3.0,3.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,18,1.0,1
366,366,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3.0,18,2.0,1
367,367,1.0,2.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3.0,18,2.0,1
368,368,1.0,2.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4.0,15,2.0,1
369,369,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,18,1.0,1
370,370,4.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,5.0,18,1.0,1
371,371,4.0,1.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,5.0,18,1.0,1
372,372,4.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2.0,18,1.0,1
373,373,3.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,6.0,18,1.0,1
374,374,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,3.0,18,1.0,1
375,375,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,18,2.0,1
376,376,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,18,1.0,1
377,377,2.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2.0,18,2.0,1
378,378,3.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.0,18,1.0,1
379,379,4.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2.0,18,2.0,1
380,380,1.0,3.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,3.0,18,1.0,1
381,381,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3.0,18,2.0,1
382,382,2.0,1.0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1.0,18,1.0,1
383,383,4.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,18,2.0,1
384,384,3.0,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.0,18,2.0,1
385,385,1.0,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,5.0,18,1.0,1
386,386,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2.0,18,1.0,1
387,387,1.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,3.0,15,1.0,1
388,388,3.0,1.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2.0,18,2.0,1
389,389,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,5.0,18,1.0,1
390,390,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,5.0,18,2.0,1
391,391,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4.0,18,2.0,1
392,392,2.0,1.0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,4.0,18,2.0,1
393,393,3.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,5.0,18,2.0,1
394,394,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,0
395,395,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,6.0,15,1.0,1
396,396,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,15,2.0,1
397,397,1.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,15,1.0,0
398,398,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,18,2.0,1
399,399,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
400,400,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3.0,7,2.0,1
401,401,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,15,1.0,1
402,402,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5.0,18,2.0,1
403,403,2.0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,7.0,18,2.0,0
404,404,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,18,1.0,1
405,405,1.0,2.0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3.0,15,1.0,1
406,406,3.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,2.0,18,2.0,1
407,407,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,15,1.0,1
408,408,2.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,18,1.0,1
409,409,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,15,1.0,1
410,410,2.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,6.0,18,1.0,1
411,411,3.0,1.0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,3.0,18,2.0,1
412,412,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7,2.0,1
413,413,3.0,3.0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2.0,7,1.0,1
414,414,2.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,4.0,7,2.0,1
415,415,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,3.0,7,2.0,1
416,416,3.0,1.0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1.0,18,2.0,1
417,417,2.0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,4.0,18,2.0,0
418,418,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3.0,18,2.0,1
419,419,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1.0,18,2.0,1
420,420,4.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.0,18,1.0,1
421,421,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2.0,18,2.0,1
422,422,4.0,1.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,18,1.0,1
423,423,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,18,2.0,1
424,424,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.0,18,2.0,1
425,425,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,18,1.0,1
426,426,2.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,4.0,7,2.0,1
427,427,3.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1.0,18,1.0,1
428,428,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,18,1.0,1
429,429,2.0,1.0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2.0,7,1.0,1
430,430,4.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1.0,18,2.0,1
431,431,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,7,2.0,1
432,432,2.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,18,2.0,1
433,433,2.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3.0,7,1.0,1
434,434,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,7,1.0,1
435,435,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,18,2.0,1
436,436,2.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2.0,18,2.0,1
437,437,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,7,2.0,1
438,438,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2.0,7,2.0,1
439,439,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,18,2.0,1
440,440,2.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1.0,18,1.0,1
441,441,2.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,3.0,7,1.0,0
442,442,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2.0,15,2.0,1
443,443,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,7,1.0,1
444,444,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,18,1.0,1
445,445,3.0,3.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,3.0,7,2.0,1
446,446,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,7,2.0,1
447,447,2.0,3.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5.0,15,2.0,1
448,448,3.0,2.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1.0,18,1.0,1
449,449,3.0,1.0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,3.0,7,2.0,0
450,450,2.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3.0,15,1.0,1
451,451,3.0,1.0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,5.0,7,2.0,1
452,452,3.0,3.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1.0,7,2.0,1
453,453,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,18,2.0,1
454,454,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,15,1.0,1
455,455,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,15,1.0,0
456,456,1.0,1.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2.0,7,2.0,1
457,457,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1.0,7,1.0,1
458,458,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,15,2.0,1
459,459,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,7,2.0,1
460,460,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1.0,7,2.0,1
461,461,2.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,4.0,15,2.0,1
462,462,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,18,2.0,1
463,463,1.0,1.0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,4.0,7,1.0,1
464,464,3.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,7,1.0,1
465,465,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,4.0,15,2.0,1
466,466,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3.0,18,2.0,1
467,467,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,7,1.0,1
468,468,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,7,2.0,1
469,469,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,18,1.0,1
470,470,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,18,1.0,1
471,471,3.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2.0,7,2.0,1
472,472,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1.0,7,1.0,1
473,473,2.0,2.0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2.0,18,1.0,1
474,474,2.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,5.0,18,2.0,1
475,475,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3.0,18,1.0,1
476,476,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2.0,7,2.0,1
477,477,3.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,6.0,18,2.0,1
478,478,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,18,1.0,1
479,479,2.0,1.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0,7,1.0,1
480,480,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,15,1.0,1
481,481,5.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,18,1.0,1
482,482,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,18,2.0,0
483,483,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1.0,7,1.0,1
484,484,2.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,5.0,15,2.0,1
485,485,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,18,2.0,1
486,486,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,18,2.0,1
487,487,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,15,1.0,0
488,488,4.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
489,489,2.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,15,2.0,0
490,490,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,18,2.0,1
491,491,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,15,1.0,1
492,492,2.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2.0,15,2.0,1
493,493,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,15,1.0,1
494,494,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,15,1.0,1
495,495,1.0,1.0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,2.0,15,2.0,1
496,496,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,15,1.0,1
497,497,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,15,1.0,1
498,498,2.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3.0,15,1.0,0
499,499,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,15,2.0,1
500,500,1.0,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3.0,15,2.0,1
501,501,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,15,2.0,1
502,502,4.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.0,18,2.0,1
503,503,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2.0,15,1.0,1
504,504,2.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.0,15,1.0,0
505,505,4.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,4.0,18,1.0,1
506,506,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,4.0,18,1.0,1
507,507,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,15,1.0,1
508,508,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2.0,15,1.0,1
509,509,2.0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,3.0,18,2.0,1
510,510,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6.0,7,1.0,1
511,511,2.0,2.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1.0,18,1.0,1
512,512,3.0,3.0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,2.0,18,1.0,1
513,513,2.0,1.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,2.0,7,2.0,1
514,514,4.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3.0,18,2.0,0
515,515,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,4.0,7,1.0,1
516,516,2.0,1.0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,2.0,7,2.0,1
517,517,2.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2.0,7,2.0,1
518,518,1.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2.0,18,2.0,1
519,519,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,18,1.0,0
