,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
14275,2.0,1.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2.0,0,1.0,1
14276,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14277,3.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2.0,0,1.0,1
14278,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,5.0,0,1.0,1
14279,2.0,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
14280,2.0,1.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,3.0,0,2.0,1
14281,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14282,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,0,2.0,1
14283,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0,0,2.0,1
14284,3.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
14285,2.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1.0,0,2.0,1
14286,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14287,2.0,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5.0,0,2.0,1
14288,2.0,1.0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1.0,0,1.0,1
14289,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14290,3.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
14291,3.0,1.0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2.0,0,1.0,1
14292,1.0,2.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1.0,0,1.0,1
14293,2.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,0,2.0,0
14294,2.0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,3.0,0,2.0,1
14295,2.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5.0,0,2.0,1
14296,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14297,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14298,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14299,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
14300,2.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,0
14301,2.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,2.0,1
14302,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14303,2.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,0
14304,2.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0,2.0,1
14305,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1.0,0
14306,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3.0,0,2.0,0
14307,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,0,1.0,0
14308,2.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
14309,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
14310,4.0,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
14311,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
14312,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14313,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,0,2.0,1
14314,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14315,1.0,3.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,3.0,0,1.0,1
14316,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
14317,2.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
14318,3.0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
14319,3.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,2.0,1
14320,2.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14321,3.0,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
14322,4.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14323,2.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0,0,1.0,1
14324,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,6.0,0,2.0,1
14325,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14326,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14327,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
14328,3.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0,2.0,1
14329,2.0,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
14330,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1.0,0,2.0,1
14331,2.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14332,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
14333,1.0,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14334,3.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.0,0,2.0,0
14335,3.0,1.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
14336,3.0,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
14337,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14338,3.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,5.0,0,2.0,1
14339,2.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,1
14340,2.0,5.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14341,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14342,2.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14343,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14344,1.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
14345,1.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
14346,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
14347,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3.0,0,1.0,1
14348,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
14349,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
14350,4.0,3.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
14351,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14352,3.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14353,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14354,3.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14355,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14356,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14357,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,2.0,0
14358,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
14359,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14360,3.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0
14361,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,3.0,0,1.0,0
14362,1.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0,0,2.0,1
14363,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14364,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,1.0,1
14365,1.0,2.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
14366,4.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1.0,0,1.0,1
14367,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,2.0,0,2.0,1
14368,2.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
14369,4.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,0,2.0,1
14370,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
14371,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14372,1.0,2.0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,4.0,0,2.0,1
14373,3.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14374,3.0,5.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0,2.0,0
14375,2.0,1.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,3.0,0,1.0,1
14376,2.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
14377,3.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
14378,2.0,1.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1.0,0,1.0,0
14379,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14380,2.0,1.0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,2.0,0,1.0,1
14381,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
14382,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14383,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,0
14384,1.0,5.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14385,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14386,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
14387,1.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
14388,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14389,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
14390,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
14391,3.0,2.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5.0,0,2.0,1
14392,4.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,0,2.0,1
14393,2.0,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14394,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
14395,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
14396,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
14397,3.0,2.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,4.0,0,1.0,0
14398,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,2.0,1
14399,1.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14400,3.0,5.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
14401,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14402,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14403,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
14404,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,1
14405,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
14406,2.0,5.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1.0,0,2.0,1
14407,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,0,2.0,1
14408,2.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,1.0,1
14409,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14410,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
14411,2.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
14412,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
14413,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.0,0,2.0,1
14414,2.0,1.0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1.0,0,1.0,1
14415,2.0,1.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2.0,0,1.0,1
14416,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0,2.0,1
14884,2.0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,6.0,1,2.0,1
14885,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,5.0,1,1.0,1
14886,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
14887,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5.0,1,1.0,1
14888,1.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5.0,1,2.0,0
14889,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,1,2.0,1
14890,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,1,2.0,1
14891,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6.0,1,2.0,1
14892,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,6.0,1,1.0,1
14893,4.0,2.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6.0,1,1.0,1
14894,2.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4.0,1,1.0,1
14895,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1.0,1
14896,2.0,1.0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,6.0,1,2.0,1
14897,2.0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,6.0,1,2.0,1
14898,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,6.0,1,2.0,1
14899,2.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.0,1,2.0,1
14900,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,1,1.0,1
14901,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,1,2.0,0
14902,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,6.0,1,2.0,0
14903,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,1,1.0,1
14904,2.0,3.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,5.0,1,1.0,0
14905,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
14906,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
14907,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6.0,1,1.0,1
14908,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,0
14909,2.0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2.0,1,1.0,0
14910,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.0,1,2.0,1
14911,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
14912,1.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4.0,1,1.0,1
14913,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
14914,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
14915,2.0,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.0,1,1.0,1
14916,1.0,2.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,4.0,1,2.0,0
14917,1.0,2.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,3.0,1,1.0,1
14918,1.0,5.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6.0,1,1.0,1
14919,1.0,3.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,5.0,1,1.0,1
14920,2.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,2.0,1
14921,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1.0,0
14922,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2.0,1,1.0,1
14923,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,5.0,1,2.0,1
14924,1.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,5.0,1,1.0,1
14925,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
14926,1.0,2.0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,6.0,1,1.0,1
14927,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1,2.0,1
14928,2.0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,3.0,1,2.0,1
14929,3.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,3.0,1,1.0,1
14930,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,1,1.0,0
14931,1.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,1.0,1
14932,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,1,1.0,1
14933,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
14934,1.0,3.0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,3.0,1,1.0,1
14935,2.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,2.0,1
14936,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6.0,1,2.0,1
14937,2.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
14938,1.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.0,1,1.0,1
14939,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
14940,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4.0,1,1.0,0
14941,3.0,1.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6.0,1,2.0,0
14942,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,1,1.0,1
14943,2.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,4.0,1,2.0,1
14944,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0,1,1.0,1
14945,2.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
14946,1.0,2.0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,2.0,1,1.0,1
14947,3.0,1.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,4.0,1,1.0,1
14948,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
14949,2.0,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,1,2.0,0
14950,3.0,2.0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,6.0,1,2.0,1
14951,1.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6.0,1,1.0,1
15026,2.0,1.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,4.0,1,2.0,1
15027,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,6.0,1,1.0,1
15028,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5.0,1,2.0,0
15029,3.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,6.0,1,2.0,1
15030,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1,2.0,1
15031,1.0,2.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,7.0,1,1.0,1
15032,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
15033,2.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
15034,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5.0,1,1.0,1
15035,4.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4.0,1,1.0,1
15036,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
15037,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,1.0,1
15038,2.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5.0,1,1.0,1
15039,1.0,1.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,4.0,1,1.0,1
15040,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
15041,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
15042,2.0,2.0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,2.0,1,1.0,1
15043,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
15044,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0,1,2.0,1
15045,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,0
15046,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
15047,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15048,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,0
15049,2.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5.0,1,1.0,1
15050,2.0,1.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4.0,1,1.0,1
15051,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
15052,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4.0,1,2.0,1
15053,2.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,1,1.0,1
15054,1.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
15055,1.0,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6.0,1,2.0,1
15056,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,0
15057,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
15058,1.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.0,1,1.0,1
15059,1.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,1,2.0,1
15060,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15061,2.0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7.0,1,1.0,1
15062,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,5.0,1,1.0,1
15063,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,5.0,1,1.0,1
15064,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15065,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15066,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,1,2.0,1
15067,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,1,1.0,1
15068,2.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,6.0,1,2.0,1
15069,2.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,1,1.0,1
15070,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1.0,1
15071,1.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.0,1,1.0,1
15072,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
15073,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0,1,1.0,1
15074,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,0
15075,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1.0,1
15076,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
15077,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1,2.0,1
15078,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1.0,1,2.0,1
15079,2.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
15080,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,0
15081,2.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1.0,0
15082,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6.0,1,2.0,1
15083,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,2.0,1
15084,2.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,5.0,1,2.0,1
15085,2.0,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,5.0,1,1.0,1
15086,1.0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,1.0,1
15087,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
