,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,D_AGE,Q16_a,Q15_2A1,Q15_2A2,Q15_2A3,Q15_2A4,Q15_2A5,Q15_2A6,Q15_2A7,Q15_2A8,Q15_2A9,Q15_2A10,Q15_2A11,Q15_2A12,Q10_2A1
2681,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0,2.0,2.0,1,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,57.0
2682,2.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,0,1.0,5.0,0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0
2683,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,4.0,1,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,1.0
2684,3.0,1.0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2.0,0,2.0,2.0,0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0
2685,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,62.0
2686,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,4.0,1,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0
2687,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3.0,0,2.0,4.0,1,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,1.0
2688,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2689,2.0,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,80.0
2690,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,2.0,1,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,107.0
2691,1.0,5.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,93.0
2692,1.0,5.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,3.0,1,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,105.0
2693,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,4.0,1,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,83.0
2694,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,5.0,1,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,57.0
2695,3.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0,2.0,3.0,1,4.0,0.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,0.0,57.0
2696,4.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0,1.0,2.0,1,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,57.0
2697,4.0,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,2.0,1,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,57.0
2698,1.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,0.0,4.0,0.0,5.0,5.0,3.0,5.0,5.0,57.0
2699,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,1.0,3.0,1,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,4.0,4.0,1.0
2700,3.0,3.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1.0,0,2.0,2.0,1,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0
2701,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,2.0,1,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,80.0
2702,2.0,1.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,62.0
2703,2.0,1.0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,3.0,0,1.0,2.0,1,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,1.0
2704,2.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1.0,0,2.0,2.0,1,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
2705,2.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3.0,0,2.0,2.0,1,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,78.0
2706,2.0,1.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,3.0,0,2.0,6.0,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,80.0
2707,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,2.0,0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
2708,1.0,5.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,110.0
2709,3.0,3.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1.0,0,2.0,2.0,1,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,80.0
2710,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,0,2.0,5.0,0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,80.0
2711,3.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,2.0,3.0,1,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,81.0
2712,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,1.0
2713,2.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3.0,0,2.0,4.0,1,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,70.0
2714,2.0,1.0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,3.0,0,1.0,4.0,0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,74.0
2715,2.0,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.0,0,2.0,5.0,1,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,10.0
2716,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2717,2.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,3.0,0,1.0,2.0,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0
2718,3.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0
2719,3.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,7.0
2720,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2721,3.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2722,2.0,1.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,2.0,0,2.0,5.0,1,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,107.0
2723,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,3.0,1,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,83.0
2724,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1.0,0,1.0,4.0,1,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,80.0
2725,2.0,1.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,4.0,0,2.0,2.0,1,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,10.0
2726,3.0,5.0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1.0,0,2.0,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
2727,2.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,3.0,1,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,81.0
2728,2.0,1.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1.0,0,1.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0
2729,2.0,1.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,3.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,81.0
2730,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,1.0,4.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0
2731,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,80.0
2732,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,1.0,3.0,0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,0.0,1.0
2733,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0,2.0,5.0,1,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
2734,2.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,0,2.0,2.0,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0
2735,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,2.0,1,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,1.0
2736,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,2.0,1,4.0,5.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0
2737,3.0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,3.0,1,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16.0
2738,2.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,5.0,0,3.0,0.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,81.0
2739,2.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1.0,0,2.0,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,57.0
2740,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,4.0,1,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,57.0
2741,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,3.0,1,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,57.0
2742,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,5.0,1,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,98.0
2743,2.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,6.0,1,5.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,110.0
2744,3.0,5.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,2.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0
2745,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,1.0,2.0,1,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0
2746,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,0,1.0,4.0,1,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,10.0
2747,2.0,1.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2.0,0,2.0,2.0,1,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,81.0
2748,2.0,1.0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1.0,0,2.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0
2749,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,3.0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2750,3.0,1.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1.0,0,2.0,2.0,1,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,10.0
2751,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,5.0,1,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
2752,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,3.0,1,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,57.0
2753,2.0,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2.0,0,2.0,2.0,0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,57.0
2754,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,57.0
2755,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,3.0,1,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,57.0
2756,3.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,2.0,1,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,57.0
2757,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,4.0,1,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,57.0
2758,4.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0
2759,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0
2760,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,4.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,80.0
2761,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,2.0,1,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,80.0
2762,4.0,2.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,2.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2763,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,1.0,3.0,1,3.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,80.0
2764,3.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,2.0,1,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,81.0
2765,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,3.0,1,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,74.0
2766,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,4.0,0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,74.0
2767,2.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1.0,0,2.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,107.0
2768,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,0,2.0,2.0,1,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
2769,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,3.0,1,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0
2770,3.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,62.0
2771,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1.0,0,2.0,4.0,1,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2772,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,2.0,2.0,1,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0
2773,2.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,6.0,0,2.0,3.0,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,81.0
2774,3.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,80.0
2775,2.0,1.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2.0,0,2.0,6.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2776,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,2.0,2.0,1,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,10.0
2777,2.0,1.0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,5.0,0,2.0,3.0,1,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0
2778,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1.0,0,1.0,4.0,0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,80.0
2779,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,4.0,1,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,1.0
2780,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,5.0,1,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,1.0
2781,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,5.0,1,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,40.0
2782,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,109.0
2783,3.0,3.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.0,0,2.0,2.0,1,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0
2784,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4.0,0,2.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,62.0
2785,4.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0,2.0,2.0,1,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,60.0
2786,2.0,5.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0
2787,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,2.0,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0
2788,4.0,2.0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2.0,0,1.0,4.0,0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0
2789,4.0,1.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,61.0
2790,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,2.0,1,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,1.0,80.0
2791,4.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,3.0,0,2.0,5.0,0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,57.0
2792,2.0,1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1.0,0,1.0,2.0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2793,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
2794,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
2795,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,2.0,1,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,10.0
2796,1.0,3.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,3.0,0,1.0,2.0,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,1.0
2797,2.0,2.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.0,0,2.0,4.0,1,5.0,5.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0
2798,4.0,3.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,4.0,0,2.0,2.0,1,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,61.0
2799,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,2.0,1,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,1.0
2800,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2801,1.0,1.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,4.0,0,2.0,6.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2802,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,57.0
2803,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,2.0,1,5.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,72.0
2804,4.0,2.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1.0,0,2.0,3.0,1,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,6.0
2805,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,2.0,2.0,1,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0
2806,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,2.0,1,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,80.0
2807,1.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0,1.0,3.0,1,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,57.0
2808,2.0,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.0,0,2.0,2.0,0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,10.0
